machine_id,machine_type,timestep,temperature,vibration,pressure,voltage,current,rpm,operating_hours,health_status
M-039,Centrifugal Compressor,4,64.79,1.799,5.02,392.97,12.85,1487.6,4043.9,Healthy
M-039,Centrifugal Compressor,5,66.17,1.941,4.84,392.27,12.64,1489.4,4052.4,Healthy
M-039,Centrifugal Compressor,6,67.49,2.106,4.9,391.95,12.77,1489.5,4060.9,Healthy
M-039,Centrifugal Compressor,7,66.38,2.1,4.99,391.79,12.14,1478.0,4069.4,Healthy
M-039,Centrifugal Compressor,8,66.29,1.997,4.96,393.04,12.21,1488.1,4077.9,Healthy
M-039,Centrifugal Compressor,9,68.29,1.986,5.08,397.33,12.24,1493.6,4086.4,Healthy
M-039,Centrifugal Compressor,10,65.92,2.07,4.98,392.58,12.22,1480.3,4094.9,Healthy
M-039,Centrifugal Compressor,11,64.01,2.025,5.0,392.71,12.37,1477.0,4103.4,Healthy
M-039,Centrifugal Compressor,12,66.09,1.761,5.02,396.25,12.23,1479.5,4111.9,Healthy
M-039,Centrifugal Compressor,13,65.97,2.164,5.02,390.15,11.78,1485.4,4120.4,Healthy
M-039,Centrifugal Compressor,14,67.54,2.029,5.18,394.51,12.42,1467.6,4128.9,Healthy
M-039,Centrifugal Compressor,15,68.22,1.801,5.3,391.72,12.16,1484.4,4137.4,Healthy
M-039,Centrifugal Compressor,16,66.58,1.811,4.98,395.12,12.89,1479.8,4145.9,Healthy
M-039,Centrifugal Compressor,17,66.96,1.913,5.12,391.46,12.67,1487.6,4154.4,Healthy
M-039,Centrifugal Compressor,18,65.97,1.971,5.21,393.07,12.52,1489.4,4162.9,Healthy
M-039,Centrifugal Compressor,19,66.67,2.122,5.15,390.53,12.61,1501.6,4171.4,Healthy
M-039,Centrifugal Compressor,20,66.28,2.078,4.79,391.32,13.26,1494.8,4179.9,Healthy
M-039,Centrifugal Compressor,21,66.82,2.197,4.96,395.79,12.12,1489.4,4188.4,Healthy
M-039,Centrifugal Compressor,22,64.61,1.93,5.2,392.23,12.59,1484.8,4196.9,Healthy
M-039,Centrifugal Compressor,23,67.08,2.065,5.0,391.52,12.28,1485.3,4205.4,Healthy
M-039,Centrifugal Compressor,24,64.13,2.016,5.11,389.66,12.71,1485.5,4213.9,Healthy
M-039,Centrifugal Compressor,25,66.95,1.946,5.1,393.49,12.72,1488.7,4222.4,Healthy
M-039,Centrifugal Compressor,26,67.46,2.147,5.06,392.73,12.61,1472.2,4230.9,Healthy
M-039,Centrifugal Compressor,27,65.51,1.867,5.12,393.55,12.86,1498.3,4239.4,Healthy
M-039,Centrifugal Compressor,28,64.21,1.773,5.07,390.16,11.73,1482.8,4247.9,Healthy
M-039,Centrifugal Compressor,29,64.06,1.853,5.14,392.28,12.94,1484.1,4256.4,Healthy
M-039,Centrifugal Compressor,30,67.22,1.912,5.05,392.47,12.61,1494.5,4264.9,Healthy
M-039,Centrifugal Compressor,31,69.03,1.978,5.12,391.2,12.66,1488.9,4273.4,Healthy
M-039,Centrifugal Compressor,32,63.37,1.872,4.86,391.78,12.52,1486.3,4281.9,Healthy
M-039,Centrifugal Compressor,33,67.3,1.694,5.16,393.75,11.97,1488.5,4290.4,Healthy
M-039,Centrifugal Compressor,34,69.19,2.152,5.24,392.83,12.81,1499.2,4298.9,Healthy
M-039,Centrifugal Compressor,35,65.31,2.131,5.17,391.91,12.45,1499.5,4307.4,Healthy
M-039,Centrifugal Compressor,36,66.49,2.082,5.02,391.06,12.0,1486.4,4315.9,Healthy
M-039,Centrifugal Compressor,37,67.09,1.765,5.26,395.39,12.6,1495.2,4324.4,Healthy
M-039,Centrifugal Compressor,38,65.78,1.799,5.11,395.34,12.24,1481.1,4332.9,Healthy
M-039,Centrifugal Compressor,39,65.91,2.034,5.13,396.87,12.57,1482.0,4341.4,Healthy
M-039,Centrifugal Compressor,40,66.2,1.85,5.18,391.02,12.22,1492.5,4349.9,Healthy
M-039,Centrifugal Compressor,41,68.47,2.319,4.93,394.53,12.41,1486.7,4358.4,Healthy
M-039,Centrifugal Compressor,42,66.22,1.828,5.23,389.09,12.37,1500.7,4366.9,Healthy
M-039,Centrifugal Compressor,43,66.83,1.895,5.0,395.01,12.31,1488.4,4375.4,Healthy
M-039,Centrifugal Compressor,44,67.31,2.087,5.01,390.52,12.07,1499.7,4383.9,Healthy
M-039,Centrifugal Compressor,45,66.64,1.826,4.97,395.58,12.45,1475.3,4392.4,Healthy
M-039,Centrifugal Compressor,46,65.24,2.114,5.01,397.44,13.09,1500.6,4400.9,Healthy
M-039,Centrifugal Compressor,47,67.16,2.1,5.06,393.19,12.0,1488.3,4409.4,Healthy
M-039,Centrifugal Compressor,48,65.04,1.977,4.95,391.52,11.52,1482.4,4417.9,Healthy
M-039,Centrifugal Compressor,49,65.7,1.939,5.19,393.15,12.74,1496.4,4426.4,Healthy
M-039,Centrifugal Compressor,50,68.25,1.867,4.95,393.02,12.05,1486.8,4434.9,Healthy
M-039,Centrifugal Compressor,51,65.42,1.83,5.1,396.98,12.33,1490.9,4443.4,Healthy
M-039,Centrifugal Compressor,52,66.64,1.972,5.21,392.7,11.28,1481.7,4451.9,Healthy
M-039,Centrifugal Compressor,53,66.69,1.963,5.04,392.23,12.45,1505.1,4460.4,Healthy
M-039,Centrifugal Compressor,54,66.17,2.235,5.11,391.91,12.72,1469.2,4468.9,Healthy
M-039,Centrifugal Compressor,55,66.54,2.038,5.12,394.53,12.67,1491.1,4477.4,Healthy
M-039,Centrifugal Compressor,56,67.43,1.909,5.19,392.33,12.82,1488.5,4485.9,Healthy
M-039,Centrifugal Compressor,57,66.82,2.082,5.22,393.34,12.49,1468.0,4494.4,Healthy
M-039,Centrifugal Compressor,58,65.52,1.795,5.03,391.92,12.14,1480.4,4502.9,Healthy
M-039,Centrifugal Compressor,59,67.19,1.761,4.96,393.32,12.76,1481.2,4511.4,Healthy
M-039,Centrifugal Compressor,60,67.82,1.648,5.07,393.87,12.07,1478.2,4519.9,Healthy
M-039,Centrifugal Compressor,61,66.71,1.972,4.99,392.68,12.21,1498.7,4528.4,Healthy
M-039,Centrifugal Compressor,62,67.38,1.999,5.26,395.32,12.85,1501.3,4536.9,Healthy
M-039,Centrifugal Compressor,63,66.37,1.83,4.89,394.73,12.08,1515.3,4545.4,Healthy
M-039,Centrifugal Compressor,64,65.55,1.854,5.15,394.85,13.05,1486.7,4553.9,Healthy
M-039,Centrifugal Compressor,65,67.95,1.956,5.12,392.83,13.09,1506.8,4562.4,Healthy
M-039,Centrifugal Compressor,66,65.13,2.129,4.97,395.58,12.99,1481.0,4570.9,Healthy
M-039,Centrifugal Compressor,67,65.09,1.916,5.18,394.21,12.33,1494.5,4579.4,Healthy
M-039,Centrifugal Compressor,68,66.21,1.992,5.12,394.21,13.01,1479.1,4587.9,Healthy
M-039,Centrifugal Compressor,69,67.7,1.863,5.03,392.94,12.27,1477.9,4596.4,Healthy
M-039,Centrifugal Compressor,70,66.02,2.009,5.05,396.2,12.38,1488.8,4604.9,Healthy
M-039,Centrifugal Compressor,71,66.78,1.96,5.12,392.22,12.01,1488.1,4613.4,Healthy
M-039,Centrifugal Compressor,72,67.02,1.995,4.98,393.58,12.65,1490.3,4621.9,Healthy
M-039,Centrifugal Compressor,73,65.71,1.985,5.24,391.18,12.8,1470.7,4630.4,Healthy
M-039,Centrifugal Compressor,74,65.91,1.924,5.18,396.8,12.81,1492.8,4638.9,Healthy
M-039,Centrifugal Compressor,75,67.84,1.814,5.16,391.05,12.16,1491.8,4647.4,Healthy
M-039,Centrifugal Compressor,76,65.08,2.123,5.07,390.65,12.95,1486.6,4655.9,Healthy
M-039,Centrifugal Compressor,77,66.36,1.949,4.78,395.77,12.43,1489.9,4664.4,Healthy
M-039,Centrifugal Compressor,78,67.38,1.941,4.96,391.39,12.72,1488.6,4672.9,Healthy
M-039,Centrifugal Compressor,79,67.77,2.118,5.16,395.77,12.17,1493.5,4681.4,Healthy
M-039,Centrifugal Compressor,80,66.0,1.845,5.11,394.76,12.3,1489.1,4689.9,Healthy
M-039,Centrifugal Compressor,81,67.4,1.902,5.15,391.44,12.56,1479.0,4698.4,Healthy
M-039,Centrifugal Compressor,82,68.18,2.058,5.27,391.39,12.65,1488.5,4706.9,Healthy
M-039,Centrifugal Compressor,83,64.8,1.989,5.12,397.19,12.24,1492.5,4715.4,Healthy
M-039,Centrifugal Compressor,84,66.93,1.955,5.06,394.75,12.38,1486.8,4723.9,Healthy
M-039,Centrifugal Compressor,85,65.95,1.796,5.16,392.22,12.85,1498.8,4732.4,Healthy
M-039,Centrifugal Compressor,86,69.44,2.029,5.12,394.48,12.51,1498.1,4740.9,Healthy
M-039,Centrifugal Compressor,87,66.46,2.042,5.06,390.63,12.68,1466.7,4749.4,Healthy
M-039,Centrifugal Compressor,88,67.22,2.106,5.13,391.68,12.96,1503.2,4757.9,Healthy
M-039,Centrifugal Compressor,89,67.36,2.198,5.28,391.97,12.1,1494.6,4766.4,Healthy
M-039,Centrifugal Compressor,90,62.79,1.949,5.0,392.88,11.99,1487.5,4774.9,Healthy
M-039,Centrifugal Compressor,91,67.29,2.183,5.11,389.71,12.44,1500.0,4783.4,Healthy
M-039,Centrifugal Compressor,92,66.31,2.058,5.19,393.6,12.54,1493.4,4791.9,Healthy
M-039,Centrifugal Compressor,93,66.06,1.951,4.98,392.28,12.7,1493.0,4800.4,Healthy
M-039,Centrifugal Compressor,94,65.2,1.862,5.01,390.43,12.51,1483.7,4808.9,Healthy
M-039,Centrifugal Compressor,95,67.18,2.098,4.9,392.0,11.88,1474.0,4817.4,Healthy
M-039,Centrifugal Compressor,96,67.21,2.001,5.01,391.35,12.04,1490.1,4825.9,Healthy
M-039,Centrifugal Compressor,97,66.28,1.868,5.11,393.82,12.08,1484.9,4834.4,Healthy
M-039,Centrifugal Compressor,98,67.59,2.066,5.0,396.58,12.36,1495.0,4842.9,Healthy
M-039,Centrifugal Compressor,99,65.3,1.958,4.98,389.95,12.4,1486.1,4851.4,Healthy
M-039,Centrifugal Compressor,100,67.85,1.907,5.09,392.44,12.08,1495.1,4859.9,Healthy
M-040,Industrial Robot,1,55.05,2.231,4.89,392.67,14.39,1475.9,2954.2,Healthy
M-040,Industrial Robot,2,53.92,2.575,4.73,393.22,13.9,1484.3,2962.7,Healthy
M-040,Industrial Robot,3,56.93,2.108,4.77,394.67,14.57,1483.2,2971.2,Healthy
M-040,Industrial Robot,4,56.96,2.23,4.63,392.29,13.72,1472.1,2979.7,Healthy
M-040,Industrial Robot,5,55.18,2.181,4.8,390.89,14.8,1486.0,2988.2,Healthy
M-040,Industrial Robot,6,57.51,2.212,4.77,390.83,14.23,1463.9,2996.7,Healthy
M-040,Industrial Robot,7,57.36,2.217,4.78,393.89,13.96,1471.7,3005.2,Healthy
M-040,Industrial Robot,8,55.94,2.391,4.73,394.12,14.43,1476.5,3013.7,Healthy
M-040,Industrial Robot,9,55.95,2.311,4.86,392.22,14.55,1480.1,3022.2,Healthy
M-040,Industrial Robot,10,55.2,2.289,4.64,390.22,14.37,1484.4,3030.7,Healthy
M-040,Industrial Robot,11,56.04,2.3,4.69,393.25,14.85,1486.1,3039.2,Healthy
M-040,Industrial Robot,12,55.99,2.275,4.71,390.09,13.99,1483.5,3047.7,Healthy
M-040,Industrial Robot,13,54.96,2.261,4.64,394.48,13.71,1482.8,3056.2,Healthy
M-040,Industrial Robot,14,57.32,2.256,4.68,393.86,14.72,1488.8,3064.7,Healthy
M-040,Industrial Robot,15,55.99,2.188,4.73,389.53,13.96,1481.7,3073.2,Healthy
M-040,Industrial Robot,16,55.64,2.222,4.74,392.37,14.42,1467.4,3081.7,Healthy
M-040,Industrial Robot,17,56.71,2.289,4.79,390.13,14.46,1482.4,3090.2,Healthy
M-040,Industrial Robot,18,58.09,2.194,4.69,389.34,13.87,1489.5,3098.7,Healthy
M-040,Industrial Robot,19,56.44,2.207,4.76,392.79,13.49,1464.2,3107.2,Healthy
M-040,Industrial Robot,20,57.41,2.383,4.6,392.66,13.9,1486.8,3115.7,Healthy
M-040,Industrial Robot,21,56.62,2.162,4.76,392.83,14.14,1474.0,3124.2,Healthy
M-040,Industrial Robot,22,56.11,2.192,4.63,390.42,13.79,1481.4,3132.7,Healthy
M-040,Industrial Robot,23,56.62,2.47,4.73,394.31,14.17,1480.5,3141.2,Healthy
M-040,Industrial Robot,24,57.05,2.364,4.76,391.68,14.25,1489.0,3149.7,Healthy
M-040,Industrial Robot,25,56.29,2.247,4.83,390.14,14.03,1470.2,3158.2,Healthy
M-040,Industrial Robot,26,55.94,2.444,4.81,389.18,13.94,1466.1,3166.7,Healthy
M-040,Industrial Robot,27,57.35,2.224,4.76,393.16,14.23,1454.9,3175.2,Healthy
M-040,Industrial Robot,28,56.52,2.229,4.83,393.32,14.38,1472.2,3183.7,Healthy
M-040,Industrial Robot,29,54.73,2.401,4.81,393.36,14.23,1481.4,3192.2,Healthy
M-040,Industrial Robot,30,54.53,2.423,4.73,392.66,14.01,1458.3,3200.7,Healthy
M-040,Industrial Robot,31,56.77,2.175,4.76,391.27,14.03,1474.9,3209.2,Healthy
M-040,Industrial Robot,32,55.07,2.267,4.7,390.83,14.56,1471.7,3217.7,Healthy
M-040,Industrial Robot,33,56.76,2.375,4.84,391.82,14.08,1476.7,3226.2,Healthy
M-040,Industrial Robot,34,56.72,2.265,4.8,392.4,14.55,1478.0,3234.7,Healthy
M-040,Industrial Robot,35,55.92,2.335,4.91,391.7,14.52,1471.5,3243.2,Healthy
M-040,Industrial Robot,36,56.14,2.199,4.71,391.55,14.4,1474.1,3251.7,Healthy
M-040,Industrial Robot,37,56.72,2.231,4.75,395.83,13.89,1472.2,3260.2,Healthy
M-040,Industrial Robot,38,55.79,2.292,4.81,393.0,14.24,1468.8,3268.7,Healthy
M-040,Industrial Robot,39,56.44,2.334,4.82,392.25,14.15,1483.7,3277.2,Healthy
M-040,Industrial Robot,40,54.81,2.079,4.64,391.63,14.53,1494.3,3285.7,Healthy
M-040,Industrial Robot,41,54.99,2.284,4.7,393.87,14.25,1471.0,3294.2,Healthy
M-040,Industrial Robot,42,55.34,2.277,4.87,391.6,13.61,1488.5,3302.7,Healthy
M-040,Industrial Robot,43,56.68,2.155,4.78,394.53,14.19,1489.0,3311.2,Healthy
M-040,Industrial Robot,44,56.75,2.331,4.77,393.18,14.46,1476.9,3319.7,Healthy
M-040,Industrial Robot,45,57.22,2.332,4.76,392.3,14.05,1480.6,3328.2,Healthy
M-040,Industrial Robot,46,57.3,2.355,4.68,389.71,14.41,1499.5,3336.7,Healthy
M-040,Industrial Robot,47,55.75,2.239,4.83,391.19,14.68,1481.4,3345.2,Healthy
M-040,Industrial Robot,48,56.05,2.201,4.84,392.02,14.4,1481.3,3353.7,Healthy
M-040,Industrial Robot,49,57.63,2.313,5.06,394.02,14.21,1474.9,3362.2,Healthy
M-040,Industrial Robot,50,57.13,2.25,4.67,391.97,14.09,1496.1,3370.7,Healthy
M-040,Industrial Robot,51,56.43,2.215,4.86,393.29,14.61,1493.4,3379.2,Healthy
M-040,Industrial Robot,52,54.29,2.009,4.95,391.54,13.56,1473.9,3387.7,Healthy
M-040,Industrial Robot,53,54.92,2.202,4.84,392.19,13.59,1478.3,3396.2,Healthy
M-040,Industrial Robot,54,55.06,2.264,4.73,394.6,13.98,1483.6,3404.7,Healthy
M-040,Industrial Robot,55,54.29,2.426,4.88,392.18,13.97,1467.7,3413.2,Healthy
M-040,Industrial Robot,56,56.36,2.5,4.71,394.46,14.01,1471.0,3421.7,Healthy
M-040,Industrial Robot,57,56.55,2.421,4.72,394.25,15.03,1469.5,3430.2,Healthy
M-040,Industrial Robot,58,56.21,2.369,4.85,389.91,14.27,1457.1,3438.7,Healthy
M-040,Industrial Robot,59,57.89,2.326,4.71,390.88,14.4,1465.6,3447.2,Healthy
M-040,Industrial Robot,60,56.97,2.313,4.77,390.87,15.28,1464.4,3455.7,Healthy
M-040,Industrial Robot,61,57.95,2.685,4.65,386.66,15.05,1449.9,3464.2,Healthy
M-040,Industrial Robot,62,60.36,2.558,4.7,388.33,15.57,1466.9,3472.7,Healthy
M-040,Industrial Robot,63,56.17,2.976,4.76,390.04,15.96,1454.6,3481.2,Healthy
M-040,Industrial Robot,64,57.42,2.613,5.01,391.24,15.85,1449.4,3489.7,Healthy
M-040,Industrial Robot,65,60.27,2.918,4.73,390.73,16.73,1431.7,3498.2,Healthy
M-040,Industrial Robot,66,58.76,2.776,4.74,385.66,17.03,1440.4,3506.7,Healthy
M-040,Industrial Robot,67,60.03,3.015,4.85,384.72,16.22,1446.6,3515.2,Healthy
M-040,Industrial Robot,68,58.82,3.123,4.72,387.19,17.01,1419.1,3523.7,Healthy
M-040,Industrial Robot,69,59.68,3.176,4.77,384.72,17.69,1427.3,3532.2,Healthy
M-040,Industrial Robot,70,61.78,3.363,4.78,383.45,18.57,1424.3,3540.7,Healthy
M-040,Industrial Robot,71,61.64,3.087,4.58,383.17,18.5,1403.7,3549.2,Healthy
M-040,Industrial Robot,72,61.82,3.218,4.81,382.3,18.79,1406.9,3557.7,Healthy
M-040,Industrial Robot,73,61.43,3.378,4.87,381.07,19.08,1399.6,3566.2,Healthy
M-040,Industrial Robot,74,62.96,3.595,4.69,380.55,19.15,1395.9,3574.7,Healthy
M-040,Industrial Robot,75,63.58,3.383,4.64,377.16,19.31,1386.6,3583.2,Warning
M-040,Industrial Robot,76,65.01,3.777,4.69,379.32,19.89,1385.0,3591.7,Warning
M-040,Industrial Robot,77,62.22,3.557,4.82,376.73,20.43,1389.3,3600.2,Warning
M-040,Industrial Robot,78,63.52,3.769,4.93,375.78,20.31,1376.6,3608.7,Warning
M-040,Industrial Robot,79,63.94,3.78,4.76,376.46,20.54,1355.4,3617.2,Warning
M-040,Industrial Robot,80,64.56,3.829,4.62,373.87,21.69,1365.3,3625.7,Warning
M-040,Industrial Robot,81,64.96,4.199,4.92,373.88,21.53,1365.5,3634.2,Warning
M-040,Industrial Robot,82,67.35,4.16,4.87,370.37,21.3,1339.2,3642.7,Warning
M-040,Industrial Robot,83,66.21,4.207,4.85,367.98,21.88,1346.9,3651.2,Warning
M-040,Industrial Robot,84,64.69,4.27,4.75,368.66,22.96,1318.1,3659.7,Warning
M-040,Industrial Robot,85,69.06,4.35,4.73,374.35,22.66,1320.0,3668.2,Warning
M-040,Industrial Robot,86,69.0,4.291,4.8,366.74,22.95,1326.3,3676.7,Warning
M-040,Industrial Robot,87,68.44,4.567,4.96,365.39,24.2,1318.3,3685.2,Critical
M-040,Industrial Robot,88,69.4,4.597,4.61,364.55,24.26,1314.7,3693.7,Critical
M-040,Industrial Robot,89,68.72,4.774,4.92,364.82,24.48,1306.3,3702.2,Critical
M-040,Industrial Robot,90,67.11,4.633,4.74,361.96,24.85,1303.8,3710.7,Critical
M-040,Industrial Robot,91,70.28,4.922,4.76,361.92,25.75,1296.0,3719.2,Critical
M-040,Industrial Robot,92,71.31,5.138,4.75,360.31,25.8,1284.0,3727.7,Critical
M-040,Industrial Robot,93,69.8,5.314,4.91,360.4,26.62,1280.8,3736.2,Critical
M-040,Industrial Robot,94,70.5,5.262,4.67,357.8,26.83,1273.5,3744.7,Critical
M-040,Industrial Robot,95,74.81,5.289,4.7,360.31,27.06,1257.6,3753.2,Critical
M-040,Industrial Robot,96,71.37,5.382,4.85,358.24,27.19,1270.6,3761.7,Critical
M-040,Industrial Robot,97,71.48,5.412,4.87,359.26,28.02,1238.7,3770.2,Critical
M-040,Industrial Robot,98,73.19,5.434,5.0,355.73,28.59,1239.1,3778.7,Critical
M-040,Industrial Robot,99,75.74,5.635,4.66,354.65,29.04,1252.1,3787.2,Critical
M-040,Industrial Robot,100,76.02,5.938,4.68,351.5,28.85,1226.9,3795.7,Critical
M-041,CNC Lathe,1,56.99,1.375,4.99,396.77,13.78,1465.7,2063.1,Healthy
M-041,CNC Lathe,2,55.35,1.398,4.95,397.67,13.69,1471.8,2071.6,Healthy
M-041,CNC Lathe,3,56.29,1.389,5.15,397.27,13.71,1474.9,2080.1,Healthy
M-041,CNC Lathe,4,56.19,1.383,5.12,396.31,14.42,1472.1,2088.6,Healthy
M-041,CNC Lathe,5,56.81,1.388,5.1,398.48,14.09,1470.4,2097.1,Healthy
M-041,CNC Lathe,6,56.9,1.375,5.19,396.96,13.79,1465.3,2105.6,Healthy
M-041,CNC Lathe,7,57.3,1.226,5.11,397.05,14.16,1471.6,2114.1,Healthy
M-041,CNC Lathe,8,56.75,1.185,5.01,399.17,14.21,1476.3,2122.6,Healthy
M-041,CNC Lathe,9,58.83,1.41,5.07,397.31,14.4,1478.6,2131.1,Healthy
M-041,CNC Lathe,10,55.35,1.236,5.01,398.98,13.23,1468.0,2139.6,Healthy
M-041,CNC Lathe,11,56.33,1.318,5.03,399.34,14.0,1470.4,2148.1,Healthy
M-041,CNC Lathe,12,55.33,1.419,5.06,397.98,14.04,1463.3,2156.6,Healthy
M-041,CNC Lathe,13,55.35,1.284,5.26,395.45,13.78,1465.0,2165.1,Healthy
M-041,CNC Lathe,14,58.74,1.347,4.98,394.66,13.98,1473.7,2173.6,Healthy
M-041,CNC Lathe,15,56.73,1.194,5.26,398.12,13.91,1477.1,2182.1,Healthy
M-041,CNC Lathe,16,56.09,1.472,5.02,400.0,14.23,1480.4,2190.6,Healthy
M-041,CNC Lathe,17,57.69,1.227,5.12,398.79,13.79,1477.1,2199.1,Healthy
M-041,CNC Lathe,18,57.42,1.228,4.95,397.54,12.89,1471.6,2207.6,Healthy
M-041,CNC Lathe,19,57.69,1.144,5.03,395.68,13.9,1477.2,2216.1,Healthy
M-041,CNC Lathe,20,56.0,1.233,5.09,400.43,14.07,1468.9,2224.6,Healthy
M-041,CNC Lathe,21,55.58,1.273,5.12,395.19,13.95,1467.8,2233.1,Healthy
M-041,CNC Lathe,22,55.65,1.227,5.15,396.77,13.43,1467.5,2241.6,Healthy
M-041,CNC Lathe,23,54.67,1.418,4.96,397.87,13.53,1484.7,2250.1,Healthy
M-041,CNC Lathe,24,56.48,1.239,5.09,396.14,14.0,1473.4,2258.6,Healthy
M-041,CNC Lathe,25,56.47,1.2,4.93,394.63,13.21,1472.2,2267.1,Healthy
M-041,CNC Lathe,26,58.28,1.267,5.02,397.85,13.49,1461.9,2275.6,Healthy
M-041,CNC Lathe,27,55.18,1.288,5.26,396.98,13.83,1461.1,2284.1,Healthy
M-041,CNC Lathe,28,56.8,1.226,4.96,395.9,13.54,1462.9,2292.6,Healthy
M-041,CNC Lathe,29,56.32,1.185,5.14,396.94,13.44,1466.6,2301.1,Healthy
M-041,CNC Lathe,30,54.75,1.317,5.02,400.18,12.95,1481.5,2309.6,Healthy
M-041,CNC Lathe,31,55.16,1.507,5.09,400.35,13.74,1471.0,2318.1,Healthy
M-041,CNC Lathe,32,54.83,1.304,4.97,398.33,13.82,1471.1,2326.6,Healthy
M-041,CNC Lathe,33,57.45,1.375,4.98,399.09,14.09,1453.0,2335.1,Healthy
M-041,CNC Lathe,34,54.67,1.259,4.99,399.23,13.45,1464.2,2343.6,Healthy
M-041,CNC Lathe,35,56.26,1.287,5.19,398.7,14.95,1463.4,2352.1,Healthy
M-041,CNC Lathe,36,54.14,1.48,5.38,397.51,13.65,1473.1,2360.6,Healthy
M-041,CNC Lathe,37,54.95,1.081,5.1,397.97,13.28,1467.2,2369.1,Healthy
M-041,CNC Lathe,38,54.28,1.359,5.07,398.28,13.94,1480.9,2377.6,Healthy
M-041,CNC Lathe,39,56.18,1.389,5.25,399.89,13.84,1473.4,2386.1,Healthy
M-041,CNC Lathe,40,54.97,1.237,5.06,397.25,14.42,1475.1,2394.6,Healthy
M-041,CNC Lathe,41,56.32,1.456,5.09,397.4,13.85,1475.4,2403.1,Healthy
M-041,CNC Lathe,42,57.65,1.152,5.0,397.81,14.09,1478.4,2411.6,Healthy
M-041,CNC Lathe,43,56.1,1.437,5.01,401.72,13.47,1458.4,2420.1,Healthy
M-041,CNC Lathe,44,56.7,1.143,5.02,397.67,13.91,1480.2,2428.6,Healthy
M-041,CNC Lathe,45,54.5,1.214,5.41,397.53,13.22,1463.4,2437.1,Healthy
M-041,CNC Lathe,46,55.71,1.401,5.19,401.22,13.56,1466.0,2445.6,Healthy
M-041,CNC Lathe,47,56.77,1.372,5.19,402.89,13.91,1472.1,2454.1,Healthy
M-041,CNC Lathe,48,56.17,1.566,4.97,396.06,13.34,1474.8,2462.6,Healthy
M-041,CNC Lathe,49,58.85,1.72,5.08,397.33,14.01,1458.8,2471.1,Healthy
M-041,CNC Lathe,50,58.63,1.797,4.97,396.09,13.65,1463.5,2479.6,Healthy
M-041,CNC Lathe,51,57.82,1.758,4.94,396.49,13.94,1469.9,2488.1,Healthy
M-041,CNC Lathe,52,57.01,1.839,5.0,397.57,14.61,1452.6,2496.6,Healthy
M-041,CNC Lathe,53,55.44,1.758,5.11,395.56,14.12,1464.6,2505.1,Healthy
M-041,CNC Lathe,54,59.92,2.131,5.13,395.7,15.02,1451.8,2513.6,Healthy
M-041,CNC Lathe,55,58.58,2.098,5.1,400.83,14.32,1460.7,2522.1,Healthy
M-041,CNC Lathe,56,59.0,2.385,5.12,400.53,14.24,1451.4,2530.6,Healthy
M-041,CNC Lathe,57,60.46,2.445,5.17,400.96,15.2,1460.4,2539.1,Healthy
M-041,CNC Lathe,58,60.77,2.253,4.86,398.2,15.11,1430.5,2547.6,Healthy
M-041,CNC Lathe,59,59.61,2.366,5.05,398.16,15.31,1439.9,2556.1,Healthy
M-041,CNC Lathe,60,61.88,2.424,5.16,396.99,14.61,1443.2,2564.6,Healthy
M-041,CNC Lathe,61,60.58,2.706,5.14,400.02,14.96,1457.7,2573.1,Healthy
M-041,CNC Lathe,62,62.34,2.953,5.06,397.49,15.45,1447.1,2581.6,Healthy
M-041,CNC Lathe,63,62.17,3.048,4.98,399.11,15.54,1451.2,2590.1,Healthy
M-041,CNC Lathe,64,64.61,2.998,5.08,397.89,16.08,1445.8,2598.6,Healthy
M-041,CNC Lathe,65,65.05,3.101,4.96,396.08,15.93,1432.7,2607.1,Healthy
M-041,CNC Lathe,66,68.12,3.196,5.11,398.65,15.75,1426.7,2615.6,Healthy
M-041,CNC Lathe,67,65.07,3.388,5.04,401.66,15.22,1422.3,2624.1,Healthy
M-041,CNC Lathe,68,66.18,3.465,4.98,398.34,16.26,1419.2,2632.6,Healthy
M-041,CNC Lathe,69,66.65,3.633,5.05,398.45,16.13,1434.4,2641.1,Healthy
M-041,CNC Lathe,70,65.11,3.843,5.17,400.0,15.56,1437.0,2649.6,Warning
M-041,CNC Lathe,71,66.37,3.896,4.87,396.59,16.57,1429.8,2658.1,Warning
M-041,CNC Lathe,72,66.05,4.036,4.99,397.42,15.99,1426.1,2666.6,Warning
M-041,CNC Lathe,73,69.18,4.184,4.98,397.86,15.97,1432.0,2675.1,Warning
M-041,CNC Lathe,74,68.43,4.28,5.09,396.7,16.46,1422.4,2683.6,Warning
M-041,CNC Lathe,75,70.91,4.287,5.19,399.8,16.66,1425.3,2692.1,Warning
M-041,CNC Lathe,76,70.72,4.198,5.14,400.52,16.49,1403.6,2700.6,Warning
M-041,CNC Lathe,77,70.3,4.773,4.96,394.8,16.87,1407.0,2709.1,Warning
M-041,CNC Lathe,78,68.6,4.643,5.11,401.67,17.36,1415.8,2717.6,Warning
M-041,CNC Lathe,79,69.86,4.832,5.05,398.61,17.5,1414.6,2726.1,Warning
M-041,CNC Lathe,80,71.77,4.912,5.2,399.41,17.64,1404.2,2734.6,Warning
M-041,CNC Lathe,81,73.77,4.957,5.16,399.73,17.24,1396.6,2743.1,Warning
M-041,CNC Lathe,82,71.34,5.302,4.81,398.4,17.42,1391.7,2751.6,Warning
